100 2494
92 61 38
92 67 47
92 76 56
92 77 91
92 80 65
92 81 77
92 85 95
92 90 59
92 96 61
92 98 48
93 1 86
93 14 55
93 21 22
93 25 42
93 26 66
93 28 90
93 29 46
93 30 94
93 31 32
93 32 43
93 33 94
93 34 52
93 39 8
93 41 96
93 49 19
93 50 52
93 53 39
93 55 14
93 60 8
93 65 5
93 78 78
93 81 5
93 85 23
93 89 59
93 91 45
93 92 85
93 96 79
93 99 34
94 3 77
94 7 69
94 14 38
94 15 63
94 16 52
94 22 29
94 24 46
94 27 42
94 28 79
94 33 62
94 34 1
94 35 3
94 42 24
94 44 8
94 55 62
94 58 98
94 59 4
94 61 86
94 64 33
94 65 45
94 67 59
94 68 70
94 69 80
94 72 50
94 74 20
94 75 33
94 76 38
94 78 37
94 81 76
94 82 5
94 93 99
94 95 65
94 96 48
95 3 15
95 9 33
95 15 35
95 21 87
95 23 48
95 24 3
95 25 36
95 29 81
95 35 97
95 44 43
95 45 28
95 50 63
95 65 98
95 67 37
95 68 75
95 70 46
95 71 97
95 74 60
95 76 72
95 79 71
95 80 52
95 87 46
95 92 32
95 93 46
95 96 6
95 97 53
96 1 57
96 3 22
96 6 67
96 14 58
96 15 82
96 16 69
96 17 32
96 18 91
96 19 20
96 21 13
96 25 78
96 28 49
96 35 49
96 42 56
96 43 73
96 47 10
96 55 57
96 65 41
96 72 3
96 73 61
96 78 41
96 84 57
96 85 37
96 98 17
96 99 91
97 1 8
97 2 4
97 16 4
97 21 5
97 25 32
97 27 31
97 30 90
97 33 22
97 35 11
97 38 22
97 44 34
97 48 42
97 59 13
97 64 12
97 72 49
97 75 51
97 79 63
97 86 69
97 87 18
98 15 18
98 17 58
98 22 37
98 24 19
98 25 87
98 31 56
98 32 28
98 33 26
98 34 59
98 36 63
98 38 36
98 47 21
98 57 59
98 60 60
98 69 100
98 70 41
98 74 39
98 75 58
98 81 78
98 82 23
98 84 48
98 85 75
