3500 240114
457 3388 2872
457 3390 782
457 3472 3110
458 37 2953
458 195 2094
458 235 879
458 278 3122
458 406 3433
458 429 3423
458 559 975
458 621 1014
458 865 2497
458 866 1843
458 889 2726
458 979 3180
458 1010 447
458 1021 1391
458 1058 2093
458 1098 416
458 1120 1397
458 1214 1452
458 1239 1762
458 1254 1860
458 1266 3409
458 1303 927
458 1437 1459
458 1461 1570
458 1483 717
458 1513 766
458 1645 1700
458 1712 1389
458 1746 105
458 1759 2373
458 1794 741
458 1966 775
458 2032 2390
458 2042 1821
458 2074 439
458 2114 1615
458 2140 1452
458 2180 1695
458 2188 2997
458 2194 2051
458 2202 2360
458 2217 1063
458 2281 1188
458 2283 3215
458 2351 1231
458 2377 2747
458 2770 2259
458 2893 2492
458 2912 1863
458 2919 1301
458 2928 2698
458 3133 1521
458 3174 328
458 3211 1699
458 3233 3377
458 3280 1304
458 3283 3314
458 3290 901
458 3300 730
458 3303 477
458 3316 2836
458 3350 2868
458 3423 1223
458 3437 3070
458 3496 1274
459 36 2385
459 49 3076
459 108 3369
459 117 373
459 137 1346
459 157 943
459 184 2024
459 204 108
459 234 1546
459 300 2425
459 313 266
459 318 2786
459 320 405
459 378 2878
459 405 2316
459 455 3133
459 490 107
459 521 1709
459 530 3455
459 581 2254
459 692 920
459 786 2165
459 832 2589
459 843 1229
459 847 774
459 880 2272
459 946 2120
459 959 625
459 986 2448
459 1049 1970
459 1184 3304
459 1257 389
459 1389 1601
459 1468 2112
459 1524 416
459 1673 2853
459 1676 1104
459 1778 1189
459 1839 714
459 1916 2336
459 1963 3077
459 2370 2834
459 2454 1995
459 2472 102
459 2505 2189
459 2518 2127
459 2541 2453
459 2593 2304
459 2653 1037
459 2802 1682
459 2833 596
459 2842 633
459 2892 1054
459 2907 403
459 2915 477
459 2938 688
459 3003 208
459 3104 461
459 3133 397
459 3140 2526
459 3169 2494
459 3302 1965
459 3413 1246
460 9 410
460 134 2976
460 180 1839
460 244 3117
460 261 1644
460 391 2176
460 459 2706
460 673 2235
460 691 3499
460 692 2341
460 718 832
460 746 805
460 873 2259
460 909 1370
460 991 2248
460 1082 1360
460 1200 1845
460 1205 1134
460 1215 1176
460 1222 117
460 1344 733
460 1575 2405
460 1584 2969
460 1633 3161
460 1660 1763
460 1808 286
460 1880 1056
460 1950 2816
460 2018 202
460 2108 2904
460 2180 410
460 2237 2022
460 2332 2419
460 2349 3243
460 2433 1609
460 2468 2496
460 2485 798
460 2501 2230
460 2596 830
460 2597 1450
460 2608 898
460 2610 3202
460 2634 162
460 2681 2826
460 2725 596
460 2909 1773
460 2933 360
460 3029 2569
460 3039 2212
460 3071 266
460 3178 2576
460 3220 163
460 3413 2289
460 3444 1714
460 3449 2196
461 55 366
461 63 912
461 84 3064
461 162 2870
461 171 1430
461 264 2967
461 308 2477
461 320 2642
461 346 1373
461 357 1177
461 487 3069
461 521 2657
461 548 1790
461 558 2053
461 622 18
461 682 2044
461 687 2679
461 688 3319
461 700 3169
461 724 326
461 749 2522
461 828 3319
461 1041 2438
461 1050 1911
461 1053 1488
461 1084 1056
461 1386 1152
461 1391 65
461 1418 1406
461 1479 983
461 1488 2370
461 1514 1804
461 1579 272
461 1654 3103
461 1731 1895
461 1757 2694
461 1846 2369
461 2088 2719
461 2131 2238
461 2164 890
461 2204 1426
461 2345 656
461 2355 188
461 2367 2664
461 2424 2605
461 2477 1645
461 2551 1278
461 2553 2459
461 2607 1546
461 2609 486
461 2686 101
461 2760 340
461 2851 1175
461 2852 2646
461 2912 2246
461 2913 37
461 2915 2870
461 3072 528
461 3129 2918
461 3340 297
461 3352 3106
462 78 1472
462 94 2657
462 135 2279
462 351 2734
462 366 2227
462 589 534
462 590 3276
462 700 1554
462 826 42
462 839 3131
462 840 446
462 932 3201
462 970 949
462 980 515
462 1094 2169
462 1099 3391
462 1112 2539
462 1125 1915
462 1130 2137
462 1246 1661
462 1256 2838
462 1268 3094
462 1344 2059
462 1396 3175
462 1419 2503
462 1470 516
462 1502 2633
462 1518 105
462 1710 1779
462 1876 1012
462 1921 3379
462 1952 1598
462 1991 3380
462 2002 922
462 2035 3311
462 2158 3392
462 2355 1672
462 2357 403
462 2430 2765
462 2435 528
462 2481 316
462 2552 2741
462 2622 762
462 2810 274
462 2821 1239
462 2836 2609
462 2838 126
462 2840 2449
462 2859 471
462 2905 3330
462 3086 2488
462 3104 2693
462 3183 2611
462 3209 1694
462 3210 1091
462 3214 1039
462 3273 1329
462 3294 1710
462 3359 3102
462 3370 999
462 3406 2165
462 3424 3191
462 3427 1303
463 8 640
463 15 2545
463 130 1958
463 131 3016
463 145 1578
463 173 3
463 200 2068
463 301 1543
463 409 3084
463 413 2356
463 435 1509
463 456 1175
463 479 1304
463 502 594
463 612 2849
463 754 932
463 795 1023
463 821 931
463 886 189
463 979 1746
463 1040 2523
463 1160 2213
463 1161 1484
463 1165 3375
463 1186 1645
463 1194 749
463 1206 1752
463 1218 2249
463 1257 2602
463 1258 1079
463 1279 2532
463 1353 1494
463 1362 248
463 1425 2676
463 1433 2260
463 1481 2224
463 1518 2062
463 1524 1856
463 1660 2900
463 1823 1608
463 2007 570
463 2071 2720
463 2078 871
463 2376 1391
463 2469 368
463 2480 2202
463 2528 893
463 2559 3072
463 2560 1037
463 2605 1155
463 2613 2368
463 2638 2356
463 2646 696
463 2691 1320
463 2712 3406
463 2726 2042
463 2757 2504
463 2762 2254
463 3070 1985
463 3130 1729
463 3152 2174
463 3240 2904
463 3241 55
463 3264 137
463 3271 1913
463 3326 270
463 3396 738
463 3420 3434
463 3467 2284
463 3499 2102
464 226 2349
464 288 1667
464 322 952
464 428 3009
464 480 3257
464 611 2430
464 612 266
464 692 2411
464 698 2093
464 716 2101
464 727 1553
464 848 2821
464 852 1637
464 877 387
464 893 2950
464 938 1241
464 961 2088
464 999 669
464 1002 2647
464 1098 1146
464 1125 3359
464 1131 3218
464 1258 3477
464 1302 553
464 1365 293
464 1380 1675
464 1393 729
464 1479 2452
464 1493 1154
464 1512 3358
464 1619 3121
464 1634 2276
464 1720 2881
464 1724 170
464 1745 1724
464 1808 1926
464 1911 2465
464 1919 2321
464 2060 2411
464 2143 2031
464 2198 1617
464 2219 3301
464 2221 2850
464 2224 2069
464 2259 792
464 2278 434
464 2303 1824
464 2393 1682
464 2395 1883
464 2400 2410
464 2464 1464
464 2467 1234
464 2602 3042
464 2608 1019
464 2641 341
464 2666 2122
464 2876 2665
464 2888 1521
464 3132 610
464 3157 1483
464 3172 127
464 3185 1586
465 41 3168
465 74 183
465 96 2853
465 119 3241
465 134 1806
465 169 990
465 233 877
465 250 2328
465 349 244
465 411 2555
465 588 1212
465 627 2294
465 775 2229
465 904 750
465 1007 2262
465 1024 2944
465 1050 3350
465 1056 822
465 1101 3175
465 1159 1131
465 1163 616
465 1190 1264
465 1191 980
465 1224 3171
465 1376 2558
465 1391 644
465 1599 379
465 1628 1343
465 1706 2172
465 1739 478
465 1754 2341
465 1805 3098
465 1833 2916
465 1834 2658
465 1898 2741
465 1899 1660
465 1922 325
465 1984 3253
465 1988 2067
465 1997 652
465 2027 724
465 2122 803
465 2167 2319
465 2195 513
465 2234 1908
465 2312 1010
465 2453 1940
465 2560 812
465 2663 1718
465 2861 52
465 2868 1943
465 2903 2190
465 2919 2690
465 2961 735
465 3016 2910
465 3065 148
465 3088 1178
465 3143 1746
465 3189 3156
465 3199 1207
465 3244 408
465 3256 1874
465 3296 2637
465 3315 85
465 3334 352
465 3393 3147
465 3410 2766
465 3487 2051
465 3498 987
466 50 1389
466 95 1763
466 128 2382
466 161 89
466 246 3286
466 341 2214
466 416 206
466 422 3298
466 454 2260
466 630 1117
466 805 2097
466 843 1705
466 877 111
466 888 275
466 940 2984
466 959 2733
466 987 1938
466 990 825
466 1146 3398
466 1229 470
466 1280 368
466 1403 3159
466 1414 2093
466 1448 2431
466 1547 30
466 1575 3194
466 1581 2116
466 1607 1171
466 1615 649
466 1680 2228
466 1744 3413
466 1750 1709
466 1783 3101
466 1822 2007
466 1844 295
466 1912 535
466 1955 16
466 2020 359
466 2062 1749
466 2224 3125
466 2238 1989
466 2262 3434
466 2410 1726
466 2419 2971
466 2515 2993
466 2565 1509
466 2608 883
466 2632 1794
466 2772 1905
466 2831 1684
466 2858 3046
466 2907 1846
466 2999 2719
466 3012 2063
466 3058 1316
466 3066 181
466 3159 3188
466 3256 3047
466 3342 906
466 3428 2551
467 70 916
467 86 1540
467 91 525
467 96 756
467 178 950
467 272 2666
467 358 2362
467 463 2258
467 481 1134
467 514 475
467 547 1036
467 578 699
467 632 528
467 687 2681
467 731 1713
467 775 3431
467 818 2904
467 850 2463
467 1289 1646
467 1361 1163
467 1410 2715
467 1434 2984
467 1531 1843
467 1607 559
467 1643 1523
467 1664 3127
467 1697 151
467 1766 163
467 1770 2027
467 1806 129
467 2072 1438
467 2089 1462
467 2169 1784
467 2227 3353
467 2244 2238
467 2420 2821
467 2596 2546
467 2644 2563
467 2717 1765
467 2721 438
467 2747 1197
467 2833 736
467 2927 2833
467 2980 1145
467 3024 258
467 3121 2237
467 3238 1261
467 3267 100
467 3314 3287
467 3330 1176
467 3384 1478
468 38 2301
468 94 1954
468 96 2512
468 326 2068
468 354 182
468 449 3065
468 477 2559
468 557 653
468 579 3261
468 596 458
468 653 3176
468 813 793
468 865 1340
468 897 3162
468 904 542
468 1026 3321
468 1041 3050
468 1093 2968
468 1107 706
468 1134 3364
468 1154 845
468 1175 1642
468 1183 2
468 1210 2187
468 1248 750
468 1344 327
468 1378 1270
468 1424 1643
468 1496 1185
468 1501 1552
468 1720 296
468 1730 1371
468 1940 189
468 1949 3020
468 1988 576
468 2095 1611
468 2199 3012
468 2321 1006
468 2421 2622
468 2482 43
468 2496 403
468 2502 1135
468 2514 2087
468 2521 3248
468 2526 1462
468 2536 1956
468 2647 3088
468 2657 574
468 2804 539
468 2859 2399
468 2926 1293
468 3005 2538
468 3067 1378
468 3104 2101
468 3238 3321
468 3302 1514
468 3408 2231
468 3434 2664
469 60 1433
469 191 2708
469 202 2834
469 289 3340
469 292 3154
469 318 3085
469 319 2236
469 458 2996
469 460 2237
469 521 3029
469 524 983
469 629 1670
469 632 929
469 669 1657
469 745 77
469 840 966
469 990 2728
469 1224 2038
469 1244 2319
469 1315 2921
469 1328 2856
469 1443 162
469 1513 2124
469 1569 1445
469 1592 1852
469 1601 491
469 1670 341
469 1701 1414
469 1705 3258
469 1736 3221
469 1834 747
469 1845 1986
469 1946 726
469 1966 1421
469 1977 2186
469 2004 2357
469 2005 1957
469 2084 1965
469 2162 3219
469 2214 1541
469 2261 1118
469 2278 432
469 2310 1678
469 2388 2979
469 2395 3100
469 2435 2311
469 2489 2809
469 2497 276
469 2548 2165
469 2577 2638
469 2614 1967
469 2689 381
469 2731 1767
469 2735 1070
469 2884 1055
469 2892 3259
469 2968 1633
469 2990 3062
469 3042 2643
469 3056 3385
469 3112 1669
469 3120 2579
469 3178 3346
469 3189 3181
469 3195 875
469 3196 3012
469 3324 1772
469 3492 2097
470 29 874
470 139 3216
470 208 434
470 243 1894
470 274 343
470 319 534
470 352 1752
470 362 1189
470 440 3145
470 596 1096
470 605 3203
470 608 1909
470 629 508
470 646 63
470 891 1187
470 932 1679
470 935 81
470 983 3210
470 1072 672
470 1084 2085
470 1148 2940
470 1173 2466
470 1209 2333
470 1252 848
470 1355 1107
470 1356 2203
470 1367 701
470 1371 857
470 1471 3488
470 1537 3392
470 1576 497
470 1651 801
470 1714 3058
470 1730 3087
470 1927 96
470 1929 3268
470 1942 1501
470 1952 2931
470 1969 426
470 2065 3421
470 2123 3231
470 2126 2062
470 2148 1734
470 2205 2947
470 2221 1647
470 2297 392
470 2306 2067
470 2346 1637
470 2377 2366
470 2446 273
470 2514 3148
470 2538 3123
470 2698 1286
470 2780 582
470 2792 2649
470 2900 2870
470 2937 960
470 3017 3039
470 3142 2720
470 3150 1277
470 3153 2225
470 3183 3318
470 3231 1951
470 3244 668
470 3323 1971
470 3393 3109
471 29 1998
471 31 1431
471 49 3459
471 101 1870
471 102 2652
471 153 1362
471 211 2692
471 378 153
471 474 1726
471 491 1215
471 548 1527
471 550 2561
471 583 940
471 655 187
471 661 854
471 699 3345
471 799 3438
471 947 2389
471 1040 2738
471 1043 692
471 1111 2734
471 1167 1568
471 1196 1103
471 1197 275
471 1206 1400
471 1224 1955
471 1253 2188
471 1265 1964
471 1296 261
471 1298 141
471 1318 3209
471 1329 1034
471 1367 1744
471 1486 1553
471 1511 3390
471 1662 756
471 1735 41
471 1763 2978
471 1806 805
471 1860 1613
471 1904 2601
471 2061 1881
471 2067 3002
471 2084 742
471 2137 2996
471 2207 2704
471 2223 2786
471 2270 2192
471 2276 85
471 2313 1819
471 2348 1411
471 2391 1336
471 2468 2387
471 2476 3184
471 2518 2967
471 2529 1701
471 2694 2710
471 2711 3079
471 2725 3246
471 2762 3467
471 2789 192
471 2845 2287
471 2880 1607
471 2913 3006
471 2929 3351
471 2939 723
471 3121 2585
471 3131 268
471 3159 2425
471 3171 531
471 3204 1106
471 3205 2130
471 3213 978
471 3225 3203
471 3323 2161
471 3336 275
471 3376 1794
471 3410 1245
471 3459 681
472 24 2610
472 51 2842
472 94 1539
472 228 158
472 242 269
472 247 293
472 313 3413
472 345 972
472 358 2403
472 502 1149
472 554 26
472 604 2327
472 626 2462
472 650 472
472 791 360
472 799 209
472 924 125
472 939 2851
472 990 313
472 1059 484
472 1097 3306
472 1165 2701
472 1186 2844
472 1207 604
472 1343 2401
472 1395 3436
472 1415 2749
472 1469 2969
472 1554 1427
472 1601 109
472 1624 2385
472 1689 351
472 1690 2530
472 1697 1548
472 1749 3161
472 1750 3165
472 1771 1883
472 1826 3069
472 1869 1909
472 1916 650
472 1928 1249
472 2076 2656
472 2090 2730
472 2141 3482
472 2197 2230
472 2462 2463
472 2498 2539
472 2515 414
472 2531 1322
472 2566 2636
472 2630 1487
472 2733 2906
472 2799 428
472 2896 2107
472 2908 2108
472 3005 1956
472 3052 610
472 3083 2820
472 3092 2756
472 3118 3194
472 3165 2323
472 3184 3193
472 3203 3254
472 3331 2408
472 3347 1630
472 3465 403
473 12 1304
473 66 1565
473 111 614
473 141 2176
473 240 3233
473 315 330
473 466 475
473 488 1730
473 575 2731
473 600 842
473 618 993
473 631 2515
473 634 597
473 708 1590
473 727 2884
473 811 892
473 819 2065
473 836 1447
473 939 1645
473 954 3341
473 958 2656
473 1007 1543
473 1040 1281
473 1164 568
473 1222 1590
473 1232 1833
473 1234 437
473 1254 2714
473 1331 1171
473 1368 2656
473 1419 3003
473 1438 412
473 1453 1477
473 1505 978
473 1579 3179
473 1686 396
473 1720 2152
473 1781 2497
473 1838 1368
473 1852 2004
473 1870 1839
473 1905 2693
473 1941 217
473 1944 2635
473 1987 1645
473 2048 3329
473 2061 1359
473 2097 2986
473 2119 196
473 2244 2791
473 2280 2701
473 2330 3389
473 2408 1339
473 2440 2799
473 2485 2015
473 2515 694
473 2517 114
473 2562 124
473 2600 511
473 2613 2913
473 2617 753
473 2745 2028
473 2768 2546
473 2835 1975
473 2899 1433
473 2910 2568
473 2923 1052
473 2937 933
473 2969 2126
473 2982 555
473 2988 843
473 3059 1187
473 3097 258
473 3187 2140
473 3189 919
473 3190 97
473 3267 2739
473 3280 875
473 3372 686
473 3427 813
473 3454 917
473 3478 2898
474 73 2965
474 306 1391
474 406 1541
474 425 2659
474 459 1952
474 470 906
474 510 1952
474 519 2274
474 578 3450
474 582 2348
474 693 2489
474 703 2138
474 869 476
474 882 199
474 887 322
474 1010 2400
474 1061 1242
474 1083 1435
474 1091 682
474 1119 1334
474 1303 729
474 1332 697
474 1351 2025
474 1386 3123
474 1501 2298
474 1512 3220
474 1520 911
474 1543 1389
474 1550 2387
474 1649 585
474 1718 2868
474 1734 2119
474 1742 393
474 1808 3154
474 1817 3487
474 1829 893
474 1921 2426
474 2081 12
474 2184 1537
474 2214 2758
474 2287 1613
474 2328 1772
474 2438 1455
474 2481 1175
474 2502 1777
474 2554 3197
474 2581 912
474 2605 3207
474 2643 145
474 2833 1094
474 2837 1311
474 2924 3148
474 3138 2608
474 3259 2748
474 3443 1258
474 3485 359
474 3498 2780
475 179 983
475 393 456
475 401 1001
475 544 1076
475 567 3194
475 705 3356
475 797 1127
475 1150 2123
475 1166 3106
475 1196 170
475 1331 1217
475 1354 1928
475 1367 750
475 1369 1041
475 1421 1156
475 1466 2822
475 1477 2901
475 1699 830
475 1709 495
475 1786 2954
475 1891 1689
475 1897 3048
475 2033 3150
475 2187 1597
475 2210 418
475 2235 1964
475 2407 3019
475 2467 1432
475 2503 1805
475 2565 779
475 2569 792
475 2606 1510
475 2724 1662
475 2781 1247
475 2899 161
475 3102 1578
475 3202 94
475 3203 1235
475 3298 1171
475 3324 3030
475 3369 1462
475 3401 3344
475 3420 542
475 3434 2057
475 3442 933
476 65 1195
476 102 2296
476 202 1274
476 296 1007
476 308 1311
476 379 2848
476 415 2151
476 430 1854
476 436 3317
476 446 2104
476 474 2887
476 492 2094
476 519 3207
476 581 637
476 663 737
476 702 2960
476 704 491
476 712 1974
476 974 1028
476 975 1728
476 985 195
476 1010 297
476 1072 2374
476 1161 762
476 1280 1379
476 1304 3029
476 1309 867
476 1365 3452
476 1398 898
476 1566 1821
476 1729 2470
476 1756 2474
476 1853 2524
476 1875 1702
476 1975 1833
476 2142 1384
476 2228 3142
476 2263 1602
476 2298 2719
476 2368 319
476 2381 2658
476 2414 1689
476 2424 1787
476 2435 1732
476 2437 3461
476 2535 3314
476 2554 1228
476 2563 1116
476 2569 2018
476 2643 1948
476 2707 663
476 2957 2747
476 3074 775
476 3079 1339
476 3085 2932
476 3129 2207
476 3131 2531
476 3167 101
476 3186 948
476 3202 1204
476 3257 34
476 3261 642
476 3318 2297
476 3424 3257
477 42 3140
477 61 2883
477 147 2294
477 177 1264
477 180 1331
477 385 2793
477 532 3229
477 712 1087
477 745 1041
477 780 2032
477 817 1165
477 854 886
477 892 2201
477 956 2025
477 957 619
477 1054 1054
477 1104 681
477 1380 938
477 1493 2906
477 1510 2998
477 1514 2120
477 1547 1934
477 1549 1440
477 1553 656
477 1711 1475
477 1760 2515
477 1793 1335
477 1811 641
477 1857 98
477 1858 3467
477 1900 1256
477 1903 1408
477 2009 3212
477 2037 646
477 2051 902
477 2127 1518
477 2163 940
477 2233 508
477 2268 78
477 2279 189
477 2330 2789
477 2350 761
477 2374 1778
477 2380 1515
477 2395 2842
477 2407 104
477 2502 2485
477 2535 2679
477 2566 861
477 2633 49
477 2676 2442
477 2717 1014
477 2848 2283
477 2914 2801
477 2922 673
477 3000 776
477 3014 2364
477 3072 2387
477 3101 1065
477 3249 1690
477 3269 176
477 3381 457
477 3446 378
478 44 2189
478 57 2503
478 59 3167
478 122 2894
478 173 2073
478 217 2337
478 301 3445
478 318 2746
478 394 1549
478 477 1920
478 504 2774
478 523 1101
478 543 3239
478 599 2438
478 705 655
478 773 2290
478 814 1221
478 834 2531
478 886 1713
478 998 1636
478 1065 2564
478 1104 756
478 1153 3229
478 1154 288
478 1158 36
478 1341 835
478 1342 1450
478 1359 2617
478 1412 91
478 1424 2731
478 1430 1967
478 1498 1910
478 1519 2961
478 1562 902
478 1646 61
478 1651 3215
478 1722 1180
478 1778 382
478 1806 2022
478 1851 968
478 1893 1663
478 1919 1144
478 1929 2588
478 1933 2644
478 1944 1201
478 1947 3301
478 1998 606
478 2077 648
478 2090 2449
478 2095 2212
478 2372 175
478 2382 184
478 2406 1103
478 2453 170
478 2534 469
478 2657 250
478 2658 829
478 2801 2616
478 2834 1304
478 2885 2064
478 2910 11
478 2946 1087
478 2968 954
478 2982 1065
478 3005 1131
478 3034 2507
478 3068 713
478 3090 1861
478 3140 2449
478 3208 1164
478 3313 2726
478 3351 2710
478 3364 1366
478 3470 2281
479 27 1121
479 30 2318
479 70 3062
479 73 2719
479 88 1020
479 91 1699
479 210 1905
479 239 866
479 259 1501
479 284 1495
479 332 1299
479 599 2996
479 678 1163
479 735 3438
479 812 1903
479 826 1754
479 843 2053
479 889 1439
479 925 3041
479 935 2292
479 970 1940
479 996 3160
479 1021 1811
479 1046 2161
479 1095 1866
479 1123 492
479 1156 389
479 1210 1292
479 1224 3309
479 1297 2852
479 1302 1906
479 1370 3444
479 1486 965
479 1493 416
479 1546 1632
479 1554 3446
479 1560 3175
479 1843 735
479 1879 1586
479 1939 1302
479 2012 3465
479 2030 3027
479 2041 3033
479 2065 1967
479 2123 2658
479 2180 3452
479 2248 991
479 2274 2966
479 2318 3353
479 2353 1169
479 2400 2957
479 2412 3370
479 2641 1355
479 2682 3423
479 2700 1425
479 2868 3388
479 2869 3341
479 2957 229
479 2959 3310
479 2962 2954
479 2965 2465
479 3031 941
479 3053 2122
479 3225 2499
479 3236 2305
479 3384 2200
479 3387 3310
479 3478 1425
480 157 877
480 160 604
480 215 365
480 285 2625
480 287 1454
480 292 131
480 315 214
480 323 3045
480 343 673
480 362 1500
480 420 1500
480 511 2359
480 572 1001
480 578 3080
480 674 365
480 688 1668
480 694 3061
480 784 2560
480 787 2257
480 824 230
480 864 221
480 900 175
480 968 983
480 997 882
480 1134 1594
480 1141 2296
480 1153 1242
480 1244 2658
480 1260 1847
480 1295 3320
480 1330 487
480 1401 1682
480 1461 577
480 1495 614
480 1508 431
480 1515 1130
480 1532 1342
480 1545 2132
480 1570 1097
480 1638 1940
480 1650 3463
480 1672 694
480 1677 1710
480 1689 3204
480 1783 3494
480 1923 2006
480 2068 577
480 2157 1698
480 2170 773
480 2179 843
480 2229 1098
480 2241 449
480 2247 2652
480 2262 2303
480 2313 1823
480 2316 3350
480 2348 274
480 2353 2480
480 2392 1155
480 2403 3217
480 2411 2749
480 2417 2106
480 2426 3246
480 2505 2870
480 2564 162
480 2594 186
480 2712 1977
480 2742 1252
480 2795 65
480 2840 1448
480 2889 2692
480 2963 2999
480 3007 3466
480 3017 2097
480 3020 107
480 3151 2504
480 3158 394
480 3343 2793
480 3448 2474
481 97 1705
481 112 2218
481 127 1927
481 128 3174
481 165 2902
481 388 218
481 513 3046
481 565 2300
481 582 2403
481 688 2066
481 790 209
481 828 3428
481 862 1376
481 898 3004
481 903 726
481 906 3031
481 915 2567
481 929 444
481 940 606
481 948 2998
481 971 647
481 1038 1314
481 1065 3371
481 1108 184
481 1137 125
481 1208 1600
481 1274 3460
481 1277 3490
481 1304 2833
481 1309 1836
481 1425 868
481 1449 1428
481 1483 2492
481 1612 2159
481 1645 1231
481 1648 2984
481 1711 1114
481 1812 1565
481 1838 3074
481 1865 730
481 1944 2366
481 1961 1935
481 1966 1615
481 1987 60
481 1994 2798
481 1995 333
481 2009 415
481 2053 76
481 2186 155
481 2194 1671
481 2344 1164
481 2403 2490
481 2608 405
481 2677 949
481 2686 2832
481 2695 3449
481 2843 1670
481 2856 3310
481 2916 3269
481 2972 345
481 3395 2750
481 3418 2247
482 33 2824
482 41 669
482 66 2635
482 70 1228
482 72 47
482 124 3374
482 162 544
482 206 463
482 322 1571
482 329 1832
482 341 825
482 602 590
482 786 1768
482 876 2105
482 878 3307
482 926 2019
482 939 2064
482 961 2286
482 981 1700
482 1019 1517
482 1036 135
482 1243 1959
482 1258 3090
482 1333 1712
482 1337 3147
482 1412 146
482 1467 3492
482 1471 2227
482 1519 1510
482 1522 2898
482 1593 1324
482 1613 1991
482 1717 1178
482 1725 946
482 1842 846
482 1859 450
482 1878 309
482 2012 2277
482 2014 798
482 2114 1050
482 2149 244
482 2209 534
482 2287 3407
482 2320 1164
482 2339 1679
482 2361 2573
482 2364 2535
482 2386 1212
482 2390 483
482 2394 2699
482 2491 95
482 2563 3316
482 2655 2242
482 2675 1536
482 2699 2534
482 2720 1523
482 2740 2061
482 2851 1912
482 2884 1966
482 2888 186
482 2915 2311
482 2917 473
482 2932 768
482 2963 2010
482 2974 103
482 3010 1229
482 3031 782
482 3033 2238
482 3059 584
482 3100 1268
482 3158 2015
482 3200 1621
482 3216 634
482 3283 76
482 3385 907
482 3463 366
483 68 3254
483 122 1986
483 138 1573
483 151 559
483 178 153
483 271 1300
483 292 2884
483 339 164
483 363 546
483 578 656
483 595 2481
483 612 3325
483 646 1716
483 693 3057
483 719 2254
483 795 2801
483 838 2881
483 847 2327
483 935 466
483 980 2734
483 996 470
483 998 946
483 1043 1823
483 1044 1738
483 1091 928
483 1094 3191
483 1119 2749
483 1129 1961
483 1213 1263
483 1262 117
483 1278 141
483 1384 1264
483 1485 1995
483 1508 2666
483 1575 385
483 1589 1422
483 1592 3442
483 1614 2284
483 1621 2478
483 1720 715
483 1738 322
483 1752 2278
483 1789 3240
483 1815 2461
483 1881 3329
483 1896 695
483 1992 1626
483 2040 1125
483 2041 2796
483 2119 970
483 2264 983
483 2269 1604
483 2348 74
483 2369 2004
483 2406 2202
483 2649 2156
483 2650 2078
483 2689 865
483 2719 2471
483 2725 1823
483 2726 972
483 2737 3158
483 2771 906
483 2777 2327
483 2787 2010
483 2819 3395
483 2825 859
483 2880 2396
483 2924 2581
483 2974 156
483 3074 1121
483 3099 1637
483 3182 345
483 3204 2680
483 3242 718
483 3280 1302
483 3322 2590
483 3387 3210
483 3427 1172
483 3454 2363
483 3488 39
484 20 487
484 38 2926
484 54 2006
484 88 2220
484 254 1659
484 326 2614
484 331 391
484 405 2953
484 421 644
484 470 2882
484 472 1832
484 525 1185
484 579 2057
484 592 1386
484 614 851
484 616 109
484 725 1400
484 882 1352
484 944 2740
484 968 2401
484 994 1563
484 995 699
484 1112 3167
484 1207 2211
484 1335 1834
484 1493 261
484 1495 3222
484 1545 1101
484 1561 2010
484 1604 142
484 1613 2978
484 1732 2565
484 1778 2356
484 1872 93
484 1911 795
484 2019 689
484 2072 34
484 2217 2502
484 2248 1769
484 2250 902
484 2308 603
484 2332 2989
484 2491 2016
484 2617 2050
484 2635 2506
484 2760 3500
484 2932 2397
484 2942 3386
484 2980 2533
484 3038 1751
484 3041 2769
484 3070 649
484 3127 3242
484 3136 3488
484 3209 1034
484 3251 1321
484 3303 1828
484 3440 1351
485 44 411
485 57 3176
485 200 2099
485 335 2759
485 355 2123
485 435 2228
485 463 2245
485 477 2247
485 534 1529
485 547 2054
485 640 2334
485 722 115
485 768 3340
485 806 2815
485 896 1866
485 1039 3166
485 1090 924
485 1095 1860
485 1142 3459
485 1304 773
485 1410 1566
485 1487 57
485 1501 3344
485 1570 1824
485 1607 1647
485 1729 2091
485 1846 334
485 1850 1177
485 1895 1751
485 2004 1247
485 2032 1954
485 2158 2622
485 2264 1153
485 2337 2618
485 2371 608
485 2391 310
485 2415 786
485 2447 391
485 2521 3041
485 2529 2557
485 2573 724
485 2612 151
485 2754 1434
485 2786 2203
485 2807 1572
485 2841 536
485 2849 1475
485 2884 3497
485 2927 1037
485 2937 457
485 2977 2845
485 3049 1365
485 3094 2106
485 3106 2416
485 3233 3206
485 3245 3298
485 3283 228
485 3406 415
485 3460 840
486 1 2206
486 54 3209
486 69 2116
486 117 3294
486 286 1762
486 298 2841
486 479 982
486 522 1950
486 542 2219
486 580 711
486 640 1776
486 659 1723
486 679 3263
486 699 2967
486 738 2609
486 810 1784
486 847 2884
486 918 2065
486 920 2156
486 1010 36
486 1048 151
486 1075 992
486 1081 1377
486 1129 2621
486 1197 2949
486 1209 920
486 1283 409
486 1294 773
486 1311 2426
486 1331 2232
486 1351 604
486 1375 694
486 1440 2023
486 1543 2093
486 1551 546
486 1762 2715
486 1807 110
486 1936 3440
486 1937 1175
486 2250 1730
486 2252 1108
486 2349 2306
486 2375 552
486 2382 504
486 2503 1652
486 2515 284
486 2545 2909
486 2614 2394
486 2683 3116
486 2790 308
486 2855 1654
486 2863 123
486 2927 2486
486 2928 665
486 2993 144
